ID,Acronym,Definition,Description,Tags,Usage Examples,Related Terms,Slug,Meta Description,Views,Status,Price (USD),Grade,Custom Pricing,Custom Pricing Data,Category ID,Suggested Category,Submitted By,Created At,Updated At
,"BRA","Business Research Association","A U.S. organization promoting business research education. It supports studies for organizational improvement.","Research, Business, Association",,,bra/business-research-association,,0,Approved,$0,2,No,,,Business Research,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRACS","Business Research Association of Counseling Studies","A U.S. association for research counseling educators. It advances studies in mental health research.","Counseling, Research, Association",,,bracs/business-research-association-of-counseling-studies,,0,Approved,$0,2,No,,,Research Counseling,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRAFS","Business Research Association of Forensic Studies","A U.S. association for research forensic educators. It supports studies in legal analysis research.","Forensic, Research, Association",,,brafs/business-research-association-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Research,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRAHS","Business Research Association of Health Studies","A U.S. association for research health educators. It promotes studies in health strategy research.","Health, Research, Association",,,brahs/business-research-association-of-health-studies,,0,Approved,$0,2,No,,,Health Research,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRAMS","Business Research Association of Management Studies","A U.S. association for research management educators. It supports studies in leadership research.","Management, Research, Association",,,brams/business-research-association-of-management-studies,,0,Approved,$0,2,No,,,Research Management,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRAPS","Business Research Association of Psychology Studies","A U.S. association for research psychology educators. It advances studies in behavior analysis research.","Psychology, Research, Association",,,braps/business-research-association-of-psychology-studies,,0,Approved,$0,2,No,,,Research Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRARS","Business Research Association of Rehabilitation Studies","A U.S. association for research rehabilitation educators. It promotes studies in recovery research.","Rehabilitation, Research, Association",,,brars/business-research-association-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Research Rehabilitation,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRASS","Business Research Association of Safety Studies","A U.S. association for research safety educators. It supports studies in safety standards research.","Safety, Research, Association",,,brass/business-research-association-of-safety-studies,,0,Approved,$0,2,No,,,Research Safety,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRBCS","Business Research Board of Counseling Studies","A U.S. board certifying research counseling professionals. It ensures expertise in mental health research.","Counseling, Research, Certification",,,brbcs/business-research-board-of-counseling-studies,,0,Approved,$0,2,No,,,Research Counseling,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRBFS","Business Research Board of Forensic Studies","A U.S. board certifying research forensic professionals. It advances expertise in legal analysis research.","Forensic, Research, Certification",,,brbfs/business-research-board-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Research,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRBHS","Business Research Board of Health Studies","A U.S. board certifying research health professionals. It ensures expertise in health strategy research.","Health, Research, Certification",,,brbhs/business-research-board-of-health-studies,,0,Approved,$0,2,No,,,Health Research,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRBMS","Business Research Board of Management Studies","A U.S. board certifying research management professionals. It supports expertise in leadership research.","Management, Research, Certification",,,brbms/business-research-board-of-management-studies,,0,Approved,$0,2,No,,,Research Management,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRBPS","Business Research Board of Psychology Studies","A U.S. board certifying research psychology professionals. It ensures expertise in behavior analysis research.","Psychology, Research, Certification",,,brbps/business-research-board-of-psychology-studies,,0,Approved,$0,2,No,,,Research Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRBRS","Business Research Board of Rehabilitation Studies","A U.S. board certifying research rehabilitation professionals. It advances expertise in recovery research.","Rehabilitation, Research, Certification",,,brbrs/business-research-board-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Research Rehabilitation,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRBSS","Business Research Board of Safety Studies","A U.S. board certifying research safety professionals. It ensures expertise in safety standards research.","Safety, Research, Certification",,,brbss/business-research-board-of-safety-studies,,0,Approved,$0,2,No,,,Research Safety,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRCCS","Business Research College of Counseling Studies","A U.S. college offering research counseling education. It trains professionals in mental health research.","Counseling, Research, Education",,,brccs/business-research-college-of-counseling-studies,,0,Approved,$0,2,No,,,Research Counseling,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRCFS","Business Research College of Forensic Studies","A U.S. college focused on research forensic education. It prepares students for legal analysis research careers.","Forensic, Research, Education",,,brcfs/business-research-college-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Research,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRCHS","Business Research College of Health Studies","A U.S. college offering research health education. It trains professionals in health strategy research.","Health, Research, Education",,,brchs/business-research-college-of-health-studies,,0,Approved,$0,2,No,,,Health Research,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRCMS","Business Research College of Management Studies","A U.S. college focused on research management education. It prepares leaders in leadership research.","Management, Research, Education",,,brcms/business-research-college-of-management-studies,,0,Approved,$0,2,No,,,Research Management,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRCPS","Business Research College of Psychology Studies","A U.S. college offering research psychology education. It trains experts in behavior analysis research.","Psychology, Research, Education",,,brcps/business-research-college-of-psychology-studies,,0,Approved,$0,2,No,,,Research Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRCRS","Business Research College of Rehabilitation Studies","A U.S. college focused on research rehabilitation education. It prepares professionals for recovery research.","Rehabilitation, Research, Education",,,brcrs/business-research-college-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Research Rehabilitation,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRCSS","Business Research College of Safety Studies","A U.S. college offering research safety education. It trains professionals in safety standards research.","Safety, Research, Education",,,brcss/business-research-college-of-safety-studies,,0,Approved,$0,2,No,,,Research Safety,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRF","Business Research Federation","A U.S. federation uniting research professionals. It advocates for effective research standards.","Research, Federation, Business",,,brf/business-research-federation,,0,Approved,$0,2,No,,,Business Research,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRFCS","Business Research Federation of Counseling Studies","A U.S. federation for research counseling educators. It promotes training in mental health research.","Counseling, Research, Federation",,,brfcs/business-research-federation-of-counseling-studies,,0,Approved,$0,2,No,,,Research Counseling,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRFFS","Business Research Federation of Forensic Studies","A U.S. federation for research forensic educators. It advances teaching in legal analysis research.","Forensic, Research, Federation",,,brffs/business-research-federation-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Research,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRFHS","Business Research Federation of Health Studies","A U.S. federation for research health educators. It supports teaching in health strategy research.","Health, Research, Federation",,,brfhs/business-research-federation-of-health-studies,,0,Approved,$0,2,No,,,Health Research,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRFMS","Business Research Federation of Management Studies","A U.S. federation for research management educators. It promotes training in leadership research.","Management, Research, Federation",,,brfms/business-research-federation-of-management-studies,,0,Approved,$0,2,No,,,Research Management,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRFPS","Business Research Federation of Psychology Studies","A U.S. federation for research psychology educators. It advances teaching in behavior analysis research.","Psychology, Research, Federation",,,brfps/business-research-federation-of-psychology-studies,,0,Approved,$0,2,No,,,Research Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRFRS","Business Research Federation of Rehabilitation Studies","A U.S. federation for research rehabilitation educators. It promotes training in recovery research.","Rehabilitation, Research, Federation",,,brfrs/business-research-federation-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Research Rehabilitation,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRFSS","Business Research Federation of Safety Studies","A U.S. federation for research safety educators. It supports training in safety standards research.","Safety, Research, Federation",,,brfss/business-research-federation-of-safety-studies,,0,Approved,$0,2,No,,,Research Safety,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRGCS","Business Research Group of Counseling Studies","A U.S. group for research counseling educators. It advances training in mental health research.","Counseling, Research, Group",,,brgcs/business-research-group-of-counseling-studies,,0,Approved,$0,2,No,,,Research Counseling,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRGFS","Business Research Group of Forensic Studies","A U.S. group for research forensic educators. It supports teaching in legal analysis research.","Forensic, Research, Group",,,brgfs/business-research-group-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Research,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRGHS","Business Research Group of Health Studies","A U.S. group for research health educators. It promotes teaching in health strategy research.","Health, Research, Group",,,brghs/business-research-group-of-health-studies,,0,Approved,$0,2,No,,,Health Research,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRGMS","Business Research Group of Management Studies","A U.S. group for research management educators. It supports training in leadership research.","Management, Research, Group",,,brgms/business-research-group-of-management-studies,,0,Approved,$0,2,No,,,Research Management,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRGPS","Business Research Group of Psychology Studies","A U.S. group for research psychology educators. It advances teaching in behavior analysis research.","Psychology, Research, Group",,,brgps/business-research-group-of-psychology-studies,,0,Approved,$0,2,No,,,Research Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRGRS","Business Research Group of Rehabilitation Studies","A U.S. group for research rehabilitation educators. It promotes training in recovery research.","Rehabilitation, Research, Group",,,brgrs/business-research-group-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Research Rehabilitation,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRGSS","Business Research Group of Safety Studies","A U.S. group for research safety educators. It supports training in safety standards research.","Safety, Research, Group",,,brgss/business-research-group-of-safety-studies,,0,Approved,$0,2,No,,,Research Safety,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRI","Business Research Institute","A U.S. institute focused on business research education. It advances knowledge in organizational improvement.","Research, Institute, Business",,,bri/business-research-institute,,0,Approved,$0,2,No,,,Business Research,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRICS","Business Research Institute of Counseling Studies","A U.S. institute for research counseling education. It trains professionals in mental health research.","Counseling, Research, Institute",,,brics/business-research-institute-of-counseling-studies,,0,Approved,$0,2,No,,,Research Counseling,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRIFS","Business Research Institute of Forensic Studies","A U.S. institute for research forensic education. It advances training in legal analysis research.","Forensic, Research, Institute",,,brifs/business-research-institute-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Research,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRIHS","Business Research Institute of Health Studies","A U.S. institute offering research health education. It prepares professionals in health strategy research.","Health, Research, Institute",,,brihs/business-research-institute-of-health-studies,,0,Approved,$0,2,No,,,Health Research,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRIMS","Business Research Institute of Management Studies","A U.S. institute for research management education. It trains leaders in leadership research.","Management, Research, Institute",,,brims/business-research-institute-of-management-studies,,0,Approved,$0,2,No,,,Research Management,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRIPS","Business Research Institute of Psychology Studies","A U.S. institute for research psychology education. It advances training in behavior analysis research.","Psychology, Research, Institute",,,brips/business-research-institute-of-psychology-studies,,0,Approved,$0,2,No,,,Research Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRIRS","Business Research Institute of Rehabilitation Studies","A U.S. institute for research rehabilitation education. It prepares professionals for recovery research.","Rehabilitation, Research, Institute",,,brirs/business-research-institute-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Research Rehabilitation,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRISS","Business Research Institute of Safety Studies","A U.S. institute for research safety education. It trains professionals in safety standards research.","Safety, Research, Institute",,,briss/business-research-institute-of-safety-studies,,0,Approved,$0,2,No,,,Research Safety,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRR","Business Research Registry","A U.S. registry for business research professionals. It maintains records and certifications in research standards.","Research, Registry, Business",,,brr/business-research-registry,,0,Approved,$0,2,No,,,Business Research,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRRCS","Business Research Registry of Counseling Studies","A U.S. registry for research counseling professionals. It certifies expertise in mental health research.","Counseling, Research, Registry",,,brrcs/business-research-registry-of-counseling-studies,,0,Approved,$0,2,No,,,Research Counseling,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRRFS","Business Research Registry of Forensic Studies","A U.S. registry for research forensic professionals. It maintains certifications in legal analysis research.","Forensic, Research, Registry",,,brrfs/business-research-registry-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Research,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRRHS","Business Research Registry of Health Studies","A U.S. registry for research health professionals. It certifies expertise in health strategy research.","Health, Research, Registry",,,brrhs/business-research-registry-of-health-studies,,0,Approved,$0,2,No,,,Health Research,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRRMS","Business Research Registry of Management Studies","A U.S. registry for research management professionals. It maintains certifications in leadership research.","Management, Research, Registry",,,brrms/business-research-registry-of-management-studies,,0,Approved,$0,2,No,,,Research Management,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRRPS","Business Research Registry of Psychology Studies","A U.S. registry for research psychology professionals. It certifies expertise in behavior analysis research.","Psychology, Research, Registry",,,brrps/business-research-registry-of-psychology-studies,,0,Approved,$0,2,No,,,Research Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRRRS","Business Research Registry of Rehabilitation Studies","A U.S. registry for research rehabilitation professionals. It maintains certifications for recovery research.","Rehabilitation, Research, Registry",,,brrrs/business-research-registry-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Research Rehabilitation,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRRSS","Business Research Registry of Safety Studies","A U.S. registry for research safety professionals. It certifies expertise in safety standards research.","Safety, Research, Registry",,,brrss/business-research-registry-of-safety-studies,,0,Approved,$0,2,No,,,Research Safety,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRS","Business Research Society","A U.S. society for business research professionals. It promotes education in organizational improvement.","Research, Society, Business",,,brs/business-research-society,,0,Approved,$0,2,No,,,Business Research,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRSCS","Business Research Society of Counseling Studies","A U.S. society for research counseling educators. It advances training in mental health research.","Counseling, Research, Society",,,brscs/business-research-society-of-counseling-studies,,0,Approved,$0,2,No,,,Research Counseling,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRSFS","Business Research Society of Forensic Studies","A U.S. society for research forensic educators. It supports teaching in legal analysis research.","Forensic, Research, Society",,,brsfs/business-research-society-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Research,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRSHS","Business Research Society of Health Studies","A U.S. society for research health educators. It promotes teaching in health strategy research.","Health, Research, Society",,,brshs/business-research-society-of-health-studies,,0,Approved,$0,2,No,,,Health Research,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRSMS","Business Research Society of Management Studies","A U.S. society for research management educators. It supports training in leadership research.","Management, Research, Society",,,brsms/business-research-society-of-management-studies,,0,Approved,$0,2,No,,,Research Management,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRSPS","Business Research Society of Psychology Studies","A U.S. society for research psychology educators. It advances training in behavior analysis research.","Psychology, Research, Society",,,brsps/business-research-society-of-psychology-studies,,0,Approved,$0,2,No,,,Research Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRSRS","Business Research Society of Rehabilitation Studies","A U.S. society for research rehabilitation educators. It promotes training in recovery research.","Rehabilitation, Research, Society",,,brsrs/business-research-society-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Research Rehabilitation,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRSSS","Business Research Society of Safety Studies","A U.S. society for research safety educators. It supports training in safety standards research.","Safety, Research, Society",,,brsss/business-research-society-of-safety-studies,,0,Approved,$0,2,No,,,Research Safety,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"BRVCS","Business Research Volunteers of Counseling Studies","A U.S. volunteer group for research counseling educators. It advances training in mental health research.","Counseling, Research, Volunteer",,,brvcs/business-research-volunteers-of-counseling-studies,,0,Approved,$0,2,No,,,Research Counseling,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
