ID,Acronym,Definition,Description,Tags,Usage Examples,Related Terms,Slug,Meta Description,Views,Status,Price (USD),Grade,Custom Pricing,Custom Pricing Data,Category ID,Suggested Category,Submitted By,Created At,Updated At
,"CBA","Community Business Association","A U.S. organization supporting businesses in community settings. It promotes education and growth for local entrepreneurs.","Business, Community, Association",,,cba/community-business-association,,0,Approved,$0,2,No,,,Community Business,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CBACS","Community Business Association of Counseling Studies","A U.S. association for business leaders in counseling education. It advances training for mental health support in communities.","Counseling, Business, Association",,,cbacs/community-business-association-of-counseling-studies,,0,Approved,$0,2,No,,,Business Counseling,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CBAFS","Community Business Association of Forensic Studies","A U.S. association for business leaders in forensic education. It supports training for legal analysis in communities.","Forensic, Business, Association",,,cbafs/community-business-association-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Business,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CBAHS","Community Business Association of Health Studies","A U.S. association for business leaders in health education. It promotes training for health strategies in communities.","Health, Business, Association",,,cbahs/community-business-association-of-health-studies,,0,Approved,$0,2,No,,,Health Business,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CBAMS","Community Business Association of Management Studies","A U.S. association for business leaders in management education. It supports training for leadership in communities.","Management, Business, Association",,,cbams/community-business-association-of-management-studies,,0,Approved,$0,2,No,,,Business Management,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CBAPS","Community Business Association of Psychology Studies","A U.S. association for business leaders in psychology education. It advances training for behavior analysis in communities.","Psychology, Business, Association",,,cbaps/community-business-association-of-psychology-studies,,0,Approved,$0,2,No,,,Business Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CBARS","Community Business Association of Rehabilitation Studies","A U.S. association for business leaders in rehabilitation education. It promotes training for recovery in communities.","Rehabilitation, Business, Association",,,cbars/community-business-association-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Business Rehabilitation,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CBASS","Community Business Association of Safety Studies","A U.S. association for business leaders in safety education. It supports training for safety standards in communities.","Safety, Business, Association",,,cbass/community-business-association-of-safety-studies,,0,Approved,$0,2,No,,,Business Safety,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CBBCS","Community Business Board of Counseling Studies","A U.S. board certifying business leaders in counseling fields. It ensures expertise for mental health support in communities.","Counseling, Business, Certification",,,cbbcs/community-business-board-of-counseling-studies,,0,Approved,$0,2,No,,,Business Counseling,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CBBFS","Community Business Board of Forensic Studies","A U.S. board certifying business leaders in forensic fields. It advances expertise for legal analysis in communities.","Forensic, Business, Certification",,,cbbfs/community-business-board-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Business,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CBBHS","Community Business Board of Health Studies","A U.S. board certifying business leaders in health fields. It ensures expertise for health strategies in communities.","Health, Business, Certification",,,cbbhs/community-business-board-of-health-studies,,0,Approved,$0,2,No,,,Health Business,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CBBMS","Community Business Board of Management Studies","A U.S. board certifying business leaders in management fields. It supports expertise for leadership in communities.","Management, Business, Certification",,,cbbms/community-business-board-of-management-studies,,0,Approved,$0,2,No,,,Business Management,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CBBPS","Community Business Board of Psychology Studies","A U.S. board certifying business leaders in psychology fields. It ensures expertise for behavior analysis in communities.","Psychology, Business, Certification",,,cbbps/community-business-board-of-psychology-studies,,0,Approved,$0,2,No,,,Business Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CBBRS","Community Business Board of Rehabilitation Studies","A U.S. board certifying business leaders in rehabilitation fields. It advances expertise for recovery in communities.","Rehabilitation, Business, Certification",,,cbbrs/community-business-board-of-rehabilitation-studies,,0,Approved,$0,2,No,,,Business Rehabilitation,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CBBSS","Community Business Board of Safety Studies","A U.S. board certifying business leaders in safety fields. It ensures expertise for safety standards in communities.","Safety, Business, Certification",,,cbbss/community-business-board-of-safety-studies,,0,Approved,$0,2,No,,,Business Safety,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CBCCS","Community Business College of Counseling Studies","A U.S. college offering counseling education for business leaders. It trains professionals for mental health support in communities.","Counseling, Business, Education",,,cbccs/community-business-college-of-counseling-studies,,0,Approved,$0,2,No,,,Business Counseling,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"CBCFS","Community Business College of Forensic Studies","A U.S. college focused on forensic education for business leaders. It prepares professionals for legal analysis in communities.","Forensic, Business, Education",,,cbcfs/community-business-college-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Business,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
