ID,Acronym,Definition,Description,Tags,Usage Examples,Related Terms,Slug,Meta Description,Views,Status,Price (USD),Grade,Custom Pricing,Custom Pricing Data,Category ID,Suggested Category,Submitted By,Created At,Updated At
,"AIWCS","American Institute of Workplace Counseling Studies","A U.S. institute for workplace counseling education. It advances training in employee mental health.","Counseling, Workplace, Institute",,,aiwcs/american-institute-of-workplace-counseling-studies,,0,Approved,$0,2,No,,,Workplace Counseling,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"AIWHS","American Institute of Workplace Health Studies","A U.S. institute for workplace health education. It supports teaching in employee wellness.","Health, Workplace, Institute",,,aiwhs/american-institute-of-workplace-health-studies,,0,Approved,$0,2,No,,,Workplace Health,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"AIWSS","American Institute of Workplace Safety Studies","A U.S. institute for workplace safety education. It advances training in occupational safety.","Safety, Workplace, Institute",,,aiwss/american-institute-of-workplace-safety-studies,,0,Approved,$0,2,No,,,Workplace Safety,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"AJA","American Judges Association","A U.S. professional organization for judges. It promotes judicial education and ethics.","Judicial, Professional Organization, Law",,,aja/american-judges-association,,0,Approved,$0,2,No,,,Legal,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"AJACS","American Judicial Association of Counseling Studies","A U.S. association for judicial counseling educators. It supports training in court-related mental health.","Counseling, Judicial, Association",,,ajacs/american-judicial-association-of-counseling-studies,,0,Approved,$0,2,No,,,Judicial Counseling,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"AJAFS","American Judicial Association of Forensic Studies","A U.S. association for forensic judicial educators. It advances teaching in legal investigations.","Forensic, Judicial, Association",,,ajafs/american-judicial-association-of-forensic-studies,,0,Approved,$0,2,No,,,Forensic Studies,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"AJAHS","American Judicial Association of Health Studies","A U.S. association for judicial health educators. It promotes training in court-related health issues.","Health, Judicial, Association",,,ajahs/american-judicial-association-of-health-studies,,0,Approved,$0,2,No,,,Judicial Health,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"AJAMS","American Judicial Association of Management Studies","A U.S. association for judicial management educators. It supports training in court administration.","Management, Judicial, Association",,,ajams/american-judicial-association-of-management-studies,,0,Approved,$0,2,No,,,Judicial Management,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"AJAPS","American Judicial Association of Psychology Studies","A U.S. association for judicial psychology educators. It advances training in legal mental health.","Psychology, Judicial, Association",,,ajaps/american-judicial-association-of-psychology-studies,,0,Approved,$0,2,No,,,Judicial Psychology,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"AJASS","American Judicial Association of Safety Studies","A U.S. association for judicial safety educators. It promotes training in courtroom security.","Safety, Judicial, Association",,,ajass/american-judicial-association-of-safety-studies,,0,Approved,$0,2,No,,,Judicial Safety,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
,"AKCS","American Kennel Club Studies","A U.S. program focused on canine education and research. It supports training in dog breeding and care.","Canine, Education, Research",,,akcs/american-kennel-club-studies,,0,Approved,$0,2,No,,,Veterinary Studies,,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z
